"bond_10yr","iso2c","date"
8.98,"NL",1990-03-01
8.89,"NL",1990-04-01
8.95,"NL",1990-05-01
8.96,"NL",1990-06-01
8.74,"NL",1990-07-01
8.99,"NL",1990-08-01
9.16,"NL",1990-09-01
9.19,"NL",1990-10-01
9.13,"NL",1990-11-01
9.06,"NL",1990-12-01
9.15,"NL",1991-01-01
8.64,"NL",1991-02-01
8.66,"NL",1991-03-01
8.57,"NL",1991-04-01
8.59,"NL",1991-05-01
8.64,"NL",1991-06-01
8.82,"NL",1991-07-01
8.84,"NL",1991-08-01
8.77,"NL",1991-09-01
8.72,"NL",1991-10-01
8.75,"NL",1991-11-01
8.72,"NL",1991-12-01
8.39,"NL",1992-01-01
8.3,"NL",1992-02-01
8.31,"NL",1992-03-01
8.31,"NL",1992-04-01
8.32,"NL",1992-05-01
8.3,"NL",1992-06-01
8.34,"NL",1992-07-01
8.36,"NL",1992-08-01
8.04,"NL",1992-09-01
7.65,"NL",1992-10-01
7.51,"NL",1992-11-01
7.4,"NL",1992-12-01
7.13,"NL",1993-01-01
6.87,"NL",1993-02-01
6.56,"NL",1993-03-01
6.6,"NL",1993-04-01
6.67,"NL",1993-05-01
6.59,"NL",1993-06-01
6.43,"NL",1993-07-01
6.18,"NL",1993-08-01
5.98,"NL",1993-09-01
5.83,"NL",1993-10-01
5.81,"NL",1993-11-01
5.68,"NL",1993-12-01
5.61,"NL",1994-01-01
5.87,"NL",1994-02-01
6.29,"NL",1994-03-01
6.54,"NL",1994-04-01
6.75,"NL",1994-05-01
7.11,"NL",1994-06-01
6.91,"NL",1994-07-01
7.12,"NL",1994-08-01
7.49,"NL",1994-09-01
7.55,"NL",1994-10-01
7.54,"NL",1994-11-01
7.6,"NL",1994-12-01
7.71,"NL",1995-01-01
7.54,"NL",1995-02-01
7.42,"NL",1995-03-01
7.17,"NL",1995-04-01
6.92,"NL",1995-05-01
6.83,"NL",1995-06-01
6.85,"NL",1995-07-01
6.74,"NL",1995-08-01
6.58,"NL",1995-09-01
6.59,"NL",1995-10-01
6.35,"NL",1995-11-01
6.09,"NL",1995-12-01
5.87,"NL",1996-01-01
6.21,"NL",1996-02-01
6.45,"NL",1996-03-01
6.35,"NL",1996-04-01
6.35,"NL",1996-05-01
6.47,"NL",1996-06-01
6.41,"NL",1996-07-01
6.24,"NL",1996-08-01
6.1,"NL",1996-09-01
5.88,"NL",1996-10-01
5.76,"NL",1996-11-01
5.72,"NL",1996-12-01
5.66,"NL",1997-01-01
5.47,"NL",1997-02-01
5.65,"NL",1997-03-01
5.79,"NL",1997-04-01
5.69,"NL",1997-05-01
5.62,"NL",1997-06-01
5.49,"NL",1997-07-01
5.6,"NL",1997-08-01
5.55,"NL",1997-09-01
5.57,"NL",1997-10-01
5.54,"NL",1997-11-01
5.29,"NL",1997-12-01
5.07,"NL",1998-01-01
5.01,"NL",1998-02-01
4.94,"NL",1998-03-01
4.95,"NL",1998-04-01
5,"NL",1998-05-01
4.85,"NL",1998-06-01
4.76,"NL",1998-07-01
4.53,"NL",1998-08-01
4.19,"NL",1998-09-01
4.14,"NL",1998-10-01
4.19,"NL",1998-11-01
3.95,"NL",1998-12-01
3.801,"NL",1999-01-01
3.932,"NL",1999-02-01
4.139,"NL",1999-03-01
3.995,"NL",1999-04-01
4.193,"NL",1999-05-01
4.513,"NL",1999-06-01
4.821,"NL",1999-07-01
5.03,"NL",1999-08-01
5.215,"NL",1999-09-01
5.45,"NL",1999-10-01
5.178,"NL",1999-11-01
5.284,"NL",1999-12-01
5.666,"NL",2000-01-01
5.655,"NL",2000-02-01
5.479,"NL",2000-03-01
5.387,"NL",2000-04-01
5.501,"NL",2000-05-01
5.31,"NL",2000-06-01
5.401,"NL",2000-07-01
5.361,"NL",2000-08-01
5.414,"NL",2000-09-01
5.348,"NL",2000-10-01
5.296,"NL",2000-11-01
5.028,"NL",2000-12-01
4.93,"NL",2001-01-01
4.916,"NL",2001-02-01
4.826,"NL",2001-03-01
5.022,"NL",2001-04-01
5.221,"NL",2001-05-01
5.17,"NL",2001-06-01
5.172,"NL",2001-07-01
4.979,"NL",2001-08-01
4.979,"NL",2001-09-01
4.765,"NL",2001-10-01
4.62,"NL",2001-11-01
4.89,"NL",2001-12-01
4.969,"NL",2002-01-01
5.025,"NL",2002-02-01
5.272,"NL",2002-03-01
5.253,"NL",2002-04-01
5.303,"NL",2002-05-01
5.162,"NL",2002-06-01
4.993,"NL",2002-07-01
4.711,"NL",2002-08-01
4.497,"NL",2002-09-01
4.58,"NL",2002-10-01
4.555,"NL",2002-11-01
4.363,"NL",2002-12-01
4.189,"NL",2003-01-01
3.971,"NL",2003-02-01
4.013,"NL",2003-03-01
4.232,"NL",2003-04-01
3.913,"NL",2003-05-01
3.722,"NL",2003-06-01
4.036,"NL",2003-07-01
4.185,"NL",2003-08-01
4.212,"NL",2003-09-01
4.27,"NL",2003-10-01
4.409,"NL",2003-11-01
4.326,"NL",2003-12-01
4.181,"NL",2004-01-01
4.122,"NL",2004-02-01
3.934,"NL",2004-03-01
4.127,"NL",2004-04-01
4.371,"NL",2004-05-01
4.422,"NL",2004-06-01
4.306,"NL",2004-07-01
4.146,"NL",2004-08-01
4.09,"NL",2004-09-01
3.964,"NL",2004-10-01
3.845,"NL",2004-11-01
3.632,"NL",2004-12-01
3.558,"NL",2005-01-01
3.547,"NL",2005-02-01
3.689,"NL",2005-03-01
3.477,"NL",2005-04-01
3.304,"NL",2005-05-01
3.134,"NL",2005-06-01
3.269,"NL",2005-07-01
3.284,"NL",2005-08-01
3.116,"NL",2005-09-01
3.279,"NL",2005-10-01
3.478,"NL",2005-11-01
3.353,"NL",2005-12-01
3.327,"NL",2006-01-01
3.476,"NL",2006-02-01
3.656,"NL",2006-03-01
3.921,"NL",2006-04-01
3.964,"NL",2006-05-01
3.973,"NL",2006-06-01
3.989,"NL",2006-07-01
3.903,"NL",2006-08-01
3.778,"NL",2006-09-01
3.82,"NL",2006-10-01
3.749,"NL",2006-11-01
3.813,"NL",2006-12-01
4.052,"NL",2007-01-01
4.074,"NL",2007-02-01
3.978,"NL",2007-03-01
4.194,"NL",2007-04-01
4.324,"NL",2007-05-01
4.614,"NL",2007-06-01
4.573,"NL",2007-07-01
4.383,"NL",2007-08-01
4.343,"NL",2007-09-01
4.376,"NL",2007-10-01
4.209,"NL",2007-11-01
4.338,"NL",2007-12-01
4.128,"NL",2008-01-01
4.046,"NL",2008-02-01
3.974,"NL",2008-03-01
4.21,"NL",2008-04-01
4.353,"NL",2008-05-01
4.734,"NL",2008-06-01
4.687,"NL",2008-07-01
4.398,"NL",2008-08-01
4.353,"NL",2008-09-01
4.228,"NL",2008-10-01
3.963,"NL",2008-11-01
3.647,"NL",2008-12-01
3.763,"NL",2009-01-01
3.797,"NL",2009-02-01
3.658,"NL",2009-03-01
3.771,"NL",2009-04-01
3.853,"NL",2009-05-01
3.956,"NL",2009-06-01
3.764,"NL",2009-07-01
3.609,"NL",2009-08-01
3.58,"NL",2009-09-01
3.533,"NL",2009-10-01
3.52,"NL",2009-11-01
3.438,"NL",2009-12-01
3.467,"NL",2010-01-01
3.356,"NL",2010-02-01
3.368,"NL",2010-03-01
3.321,"NL",2010-04-01
3.018,"NL",2010-05-01
2.899,"NL",2010-06-01
2.853,"NL",2010-07-01
2.558,"NL",2010-08-01
2.524,"NL",2010-09-01
2.577,"NL",2010-10-01
2.785,"NL",2010-11-01
3.155,"NL",2010-12-01
3.228,"NL",2011-01-01
3.408,"NL",2011-02-01
3.423,"NL",2011-03-01
3.647,"NL",2011-04-01
3.403,"NL",2011-05-01
3.284,"NL",2011-06-01
3.172,"NL",2011-07-01
2.678,"NL",2011-08-01
2.336,"NL",2011-09-01
2.464,"NL",2011-10-01
2.446,"NL",2011-11-01
2.376,"NL",2011-12-01
2.197,"NL",2012-01-01
2.236,"NL",2012-02-01
2.249,"NL",2012-03-01
2.293,"NL",2012-04-01
1.974,"NL",2012-05-01
1.926,"NL",2012-06-01
1.747,"NL",2012-07-01
1.757,"NL",2012-08-01
1.844,"NL",2012-09-01
1.767,"NL",2012-10-01
1.65,"NL",2012-11-01
1.562,"NL",2012-12-01
1.727,"NL",2013-01-01
1.827,"NL",2013-02-01
1.665,"NL",2013-03-01
1.661,"NL",2013-04-01
1.686,"NL",2013-05-01
2,"NL",2013-06-01
2.032,"NL",2013-07-01
2.196,"NL",2013-08-01
2.322,"NL",2013-09-01
2.177,"NL",2013-10-01
2.056,"NL",2013-11-01
2.158,"NL",2013-12-01
2.098,"NL",2014-01-01
1.891,"NL",2014-02-01
1.81,"NL",2014-03-01
1.846,"NL",2014-04-01
1.709,"NL",2014-05-01
1.598,"NL",2014-06-01
1.407,"NL",2014-07-01
1.2,"NL",2014-08-01
1.154,"NL",2014-09-01
1.032,"NL",2014-10-01
0.934,"NL",2014-11-01
0.777,"NL",2014-12-01
0.52,"NL",2015-01-01
0.416,"NL",2015-02-01
0.326,"NL",2015-03-01
5.54,"NZ",1970-01-01
5.53,"NZ",1970-02-01
5.54,"NZ",1970-03-01
5.55,"NZ",1970-04-01
5.53,"NZ",1970-05-01
5.5,"NZ",1970-06-01
5.47,"NZ",1970-07-01
5.47,"NZ",1970-08-01
5.49,"NZ",1970-09-01
5.49,"NZ",1970-10-01
5.49,"NZ",1970-11-01
5.49,"NZ",1970-12-01
5.51,"NZ",1971-01-01
5.51,"NZ",1971-02-01
5.51,"NZ",1971-03-01
5.51,"NZ",1971-04-01
5.51,"NZ",1971-05-01
5.51,"NZ",1971-06-01
5.52,"NZ",1971-07-01
5.53,"NZ",1971-08-01
5.52,"NZ",1971-09-01
5.52,"NZ",1971-10-01
5.52,"NZ",1971-11-01
5.53,"NZ",1971-12-01
5.53,"NZ",1972-01-01
5.53,"NZ",1972-02-01
5.53,"NZ",1972-03-01
5.53,"NZ",1972-04-01
5.52,"NZ",1972-05-01
5.52,"NZ",1972-06-01
5.45,"NZ",1972-07-01
5.54,"NZ",1972-08-01
5.54,"NZ",1972-09-01
5.52,"NZ",1972-10-01
5.53,"NZ",1972-11-01
5.54,"NZ",1972-12-01
5.54,"NZ",1973-01-01
5.53,"NZ",1973-02-01
5.55,"NZ",1973-03-01
5.55,"NZ",1973-04-01
5.55,"NZ",1973-05-01
5.66,"NZ",1973-06-01
5.99,"NZ",1973-07-01
6.01,"NZ",1973-08-01
6.03,"NZ",1973-09-01
6.02,"NZ",1973-10-01
6.05,"NZ",1973-11-01
6.08,"NZ",1973-12-01
6.06,"NZ",1974-01-01
6.04,"NZ",1974-02-01
6.04,"NZ",1974-03-01
6.05,"NZ",1974-04-01
6.05,"NZ",1974-05-01
6.14,"NZ",1974-06-01
6.12,"NZ",1974-07-01
6.09,"NZ",1974-08-01
6.08,"NZ",1974-09-01
6.1,"NZ",1974-10-01
6.11,"NZ",1974-11-01
6.11,"NZ",1974-12-01
6.11,"NZ",1975-01-01
6.11,"NZ",1975-02-01
6.1,"NZ",1975-03-01
6.1,"NZ",1975-04-01
6.1,"NZ",1975-05-01
6.11,"NZ",1975-06-01
6.1,"NZ",1975-07-01
6.63,"NZ",1975-08-01
6.63,"NZ",1975-09-01
6.63,"NZ",1975-10-01
6.64,"NZ",1975-11-01
6.66,"NZ",1975-12-01
6.92,"NZ",1976-01-01
6.92,"NZ",1976-02-01
8.6,"NZ",1976-03-01
8.6,"NZ",1976-04-01
8.6,"NZ",1976-05-01
8.6,"NZ",1976-06-01
8.58,"NZ",1976-07-01
8.58,"NZ",1976-08-01
8.58,"NZ",1976-09-01
8.72,"NZ",1976-10-01
8.7,"NZ",1976-11-01
8.7,"NZ",1976-12-01
8.7,"NZ",1977-01-01
8.7,"NZ",1977-02-01
8.71,"NZ",1977-03-01
8.71,"NZ",1977-04-01
8.71,"NZ",1977-05-01
8.53,"NZ",1977-06-01
8.53,"NZ",1977-07-01
9.98,"NZ",1977-08-01
10.05,"NZ",1977-09-01
10.33,"NZ",1977-10-01
9.92,"NZ",1977-11-01
10,"NZ",1977-12-01
10,"NZ",1978-01-01
9.98,"NZ",1978-02-01
10,"NZ",1978-03-01
9.99,"NZ",1978-04-01
9.99,"NZ",1978-05-01
9.99,"NZ",1978-06-01
9.79,"NZ",1978-07-01
9.99,"NZ",1978-08-01
9.97,"NZ",1978-09-01
10.01,"NZ",1978-10-01
10.02,"NZ",1978-11-01
10.02,"NZ",1978-12-01
10.1,"NZ",1979-01-01
10.05,"NZ",1979-02-01
10.02,"NZ",1979-03-01
12.64,"NZ",1979-04-01
12.95,"NZ",1979-05-01
12.64,"NZ",1979-06-01
12.08,"NZ",1979-07-01
12.35,"NZ",1979-08-01
NA,"NZ",1979-09-01
13,"NZ",1979-10-01
12.96,"NZ",1979-11-01
12.98,"NZ",1979-12-01
13.44,"NZ",1980-01-01
13.45,"NZ",1980-02-01
13.57,"NZ",1980-03-01
13.47,"NZ",1980-04-01
13.44,"NZ",1980-05-01
13.49,"NZ",1980-06-01
13.4,"NZ",1980-07-01
13.25,"NZ",1980-08-01
12.98,"NZ",1980-09-01
12.96,"NZ",1980-10-01
12.96,"NZ",1980-11-01
12.99,"NZ",1980-12-01
12.81,"NZ",1981-01-01
12.97,"NZ",1981-02-01
12.88,"NZ",1981-03-01
12.85,"NZ",1981-04-01
12.85,"NZ",1981-05-01
12.9,"NZ",1981-06-01
12.9,"NZ",1981-07-01
13.02,"NZ",1981-08-01
12.77,"NZ",1981-09-01
12.57,"NZ",1981-10-01
12.92,"NZ",1981-11-01
12.55,"NZ",1981-12-01
12.78,"NZ",1982-01-01
12.78,"NZ",1982-02-01
12.98,"NZ",1982-03-01
12.92,"NZ",1982-04-01
12.97,"NZ",1982-05-01
12.99,"NZ",1982-06-01
12.97,"NZ",1982-07-01
12.73,"NZ",1982-08-01
12.94,"NZ",1982-09-01
12.82,"NZ",1982-10-01
13,"NZ",1982-11-01
12.84,"NZ",1982-12-01
12.77,"NZ",1983-01-01
12.95,"NZ",1983-02-01
12.69,"NZ",1983-03-01
13.95,"NZ",1983-04-01
14,"NZ",1983-05-01
13.59,"NZ",1983-06-01
14.02,"NZ",1983-07-01
10.41,"NZ",1983-08-01
10.13,"NZ",1983-09-01
10.57,"NZ",1983-10-01
10.61,"NZ",1983-11-01
10.5,"NZ",1983-12-01
10.84,"NZ",1984-01-01
11.53,"NZ",1984-02-01
10.44,"NZ",1984-03-01
8.91,"NZ",1984-04-01
8.55,"NZ",1984-05-01
10.06,"NZ",1984-06-01
10.25,"NZ",1984-07-01
15.03,"NZ",1984-08-01
15.31,"NZ",1984-09-01
16.65,"NZ",1984-10-01
16.9,"NZ",1984-11-01
16.85,"NZ",1984-12-01
17.1,"NZ",1985-01-01
17.35,"NZ",1985-02-01
17.43,"NZ",1985-03-01
17.73,"NZ",1985-04-01
18.71,"NZ",1985-05-01
17.24,"NZ",1985-06-01
17.3,"NZ",1985-07-01
17.83,"NZ",1985-08-01
18.27,"NZ",1985-09-01
18.62,"NZ",1985-10-01
17.38,"NZ",1985-11-01
16.93,"NZ",1985-12-01
17.98,"NZ",1986-01-01
18.48,"NZ",1986-02-01
17.87,"NZ",1986-03-01
17.64,"NZ",1986-04-01
15.65,"NZ",1986-05-01
15.07,"NZ",1986-06-01
15.94,"NZ",1986-07-01
16.07,"NZ",1986-08-01
15.64,"NZ",1986-09-01
15.25,"NZ",1986-10-01
15.58,"NZ",1986-11-01
16.2,"NZ",1986-12-01
16,"NZ",1987-01-01
16.44,"NZ",1987-02-01
16.76,"NZ",1987-03-01
16,"NZ",1987-04-01
15.7,"NZ",1987-05-01
15.49,"NZ",1987-06-01
15.58,"NZ",1987-07-01
15.65,"NZ",1987-08-01
15.67,"NZ",1987-09-01
15.65,"NZ",1987-10-01
15.17,"NZ",1987-11-01
14.41,"NZ",1987-12-01
14.13,"NZ",1988-01-01
13.66,"NZ",1988-02-01
13.05,"NZ",1988-03-01
12.95,"NZ",1988-04-01
12.78,"NZ",1988-05-01
12.81,"NZ",1988-06-01
12.69,"NZ",1988-07-01
12.74,"NZ",1988-08-01
12.76,"NZ",1988-09-01
12.82,"NZ",1988-10-01
13.2,"NZ",1988-11-01
13.8,"NZ",1988-12-01
13.38,"NZ",1989-01-01
13.1,"NZ",1989-02-01
13.23,"NZ",1989-03-01
13.3,"NZ",1989-04-01
13.22,"NZ",1989-05-01
13.1,"NZ",1989-06-01
12.95,"NZ",1989-07-01
12.23,"NZ",1989-08-01
12.23,"NZ",1989-09-01
12.46,"NZ",1989-10-01
12.31,"NZ",1989-11-01
12.44,"NZ",1989-12-01
12.26,"NZ",1990-01-01
12.1,"NZ",1990-02-01
12.21,"NZ",1990-03-01
12.38,"NZ",1990-04-01
12.34,"NZ",1990-05-01
12.16,"NZ",1990-06-01
12.08,"NZ",1990-07-01
12.71,"NZ",1990-08-01
12.87,"NZ",1990-09-01
12.92,"NZ",1990-10-01
12.96,"NZ",1990-11-01
12.35,"NZ",1990-12-01
12.14,"NZ",1991-01-01
11.46,"NZ",1991-02-01
11.29,"NZ",1991-03-01
10.79,"NZ",1991-04-01
9.99,"NZ",1991-05-01
9.8,"NZ",1991-06-01
9.76,"NZ",1991-07-01
9.93,"NZ",1991-08-01
9.44,"NZ",1991-09-01
8.89,"NZ",1991-10-01
8.86,"NZ",1991-11-01
8.97,"NZ",1991-12-01
8.98,"NZ",1992-01-01
9.32,"NZ",1992-02-01
9.06,"NZ",1992-03-01
8.96,"NZ",1992-04-01
8.78,"NZ",1992-05-01
8.61,"NZ",1992-06-01
7.97,"NZ",1992-07-01
7.87,"NZ",1992-08-01
7.93,"NZ",1992-09-01
7.83,"NZ",1992-10-01
7.69,"NZ",1992-11-01
7.82,"NZ",1992-12-01
7.86,"NZ",1993-01-01
7.79,"NZ",1993-02-01
7.45,"NZ",1993-03-01
7.32,"NZ",1993-04-01
7.27,"NZ",1993-05-01
7.33,"NZ",1993-06-01
6.94,"NZ",1993-07-01
6.55,"NZ",1993-08-01
6.27,"NZ",1993-09-01
6.12,"NZ",1993-10-01
6.23,"NZ",1993-11-01
6.08,"NZ",1993-12-01
5.69,"NZ",1994-01-01
5.81,"NZ",1994-02-01
6.29,"NZ",1994-03-01
7.01,"NZ",1994-04-01
7.19,"NZ",1994-05-01
7.48,"NZ",1994-06-01
8.09,"NZ",1994-07-01
8.2,"NZ",1994-08-01
9.05,"NZ",1994-09-01
8.99,"NZ",1994-10-01
9.09,"NZ",1994-11-01
8.68,"NZ",1994-12-01
8.59,"NZ",1995-01-01
8.58,"NZ",1995-02-01
8.38,"NZ",1995-03-01
7.87,"NZ",1995-04-01
7.44,"NZ",1995-05-01
7.48,"NZ",1995-06-01
7.61,"NZ",1995-07-01
7.94,"NZ",1995-08-01
7.78,"NZ",1995-09-01
7.32,"NZ",1995-10-01
7.17,"NZ",1995-11-01
7.19,"NZ",1995-12-01
7.06,"NZ",1996-01-01
7.22,"NZ",1996-02-01
7.82,"NZ",1996-03-01
8.25,"NZ",1996-04-01
8.52,"NZ",1996-05-01
8.83,"NZ",1996-06-01
8.55,"NZ",1996-07-01
8.17,"NZ",1996-08-01
8.29,"NZ",1996-09-01
7.64,"NZ",1996-10-01
7.16,"NZ",1996-11-01
7.22,"NZ",1996-12-01
7.34,"NZ",1997-01-01
7.34,"NZ",1997-02-01
7.78,"NZ",1997-03-01
8.1,"NZ",1997-04-01
7.62,"NZ",1997-05-01
7.13,"NZ",1997-06-01
6.81,"NZ",1997-07-01
7.05,"NZ",1997-08-01
6.88,"NZ",1997-09-01
6.64,"NZ",1997-10-01
6.65,"NZ",1997-11-01
6.96,"NZ",1997-12-01
6.74,"NZ",1998-01-01
6.83,"NZ",1998-02-01
6.93,"NZ",1998-03-01
6.82,"NZ",1998-04-01
6.66,"NZ",1998-05-01
6.6,"NZ",1998-06-01
6.25,"NZ",1998-07-01
6.17,"NZ",1998-08-01
6.02,"NZ",1998-09-01
5.46,"NZ",1998-10-01
5.59,"NZ",1998-11-01
5.38,"NZ",1998-12-01
5.53,"NZ",1999-01-01
5.62,"NZ",1999-02-01
5.84,"NZ",1999-03-01
5.7,"NZ",1999-04-01
6.12,"NZ",1999-05-01
6.51,"NZ",1999-06-01
6.54,"NZ",1999-07-01
6.88,"NZ",1999-08-01
6.91,"NZ",1999-09-01
7.11,"NZ",1999-10-01
7.02,"NZ",1999-11-01
7.17,"NZ",1999-12-01
7.48,"NZ",2000-01-01
7.31,"NZ",2000-02-01
7.06,"NZ",2000-03-01
6.84,"NZ",2000-04-01
7.1,"NZ",2000-05-01
6.85,"NZ",2000-06-01
6.73,"NZ",2000-07-01
6.68,"NZ",2000-08-01
6.74,"NZ",2000-09-01
6.7,"NZ",2000-10-01
6.59,"NZ",2000-11-01
6.15,"NZ",2000-12-01
6.06,"NZ",2001-01-01
6.04,"NZ",2001-02-01
5.95,"NZ",2001-03-01
6.26,"NZ",2001-04-01
6.62,"NZ",2001-05-01
6.63,"NZ",2001-06-01
6.74,"NZ",2001-07-01
6.58,"NZ",2001-08-01
6.52,"NZ",2001-09-01
6.4,"NZ",2001-10-01
6.3,"NZ",2001-11-01
6.62,"NZ",2001-12-01
6.58,"NZ",2002-01-01
6.61,"NZ",2002-02-01
6.88,"NZ",2002-03-01
6.87,"NZ",2002-04-01
6.81,"NZ",2002-05-01
6.64,"NZ",2002-06-01
6.54,"NZ",2002-07-01
6.33,"NZ",2002-08-01
6.17,"NZ",2002-09-01
6.33,"NZ",2002-10-01
6.29,"NZ",2002-11-01
6.28,"NZ",2002-12-01
6.12,"NZ",2003-01-01
5.88,"NZ",2003-02-01
5.91,"NZ",2003-03-01
5.98,"NZ",2003-04-01
5.6,"NZ",2003-05-01
5.23,"NZ",2003-06-01
5.54,"NZ",2003-07-01
5.91,"NZ",2003-08-01
5.95,"NZ",2003-09-01
6.02,"NZ",2003-10-01
6.21,"NZ",2003-11-01
6.05,"NZ",2003-12-01
5.93,"NZ",2004-01-01
5.91,"NZ",2004-02-01
5.74,"NZ",2004-03-01
6.04,"NZ",2004-04-01
6.26,"NZ",2004-05-01
6.29,"NZ",2004-06-01
6.18,"NZ",2004-07-01
6.2,"NZ",2004-08-01
6.16,"NZ",2004-09-01
6.08,"NZ",2004-10-01
6.05,"NZ",2004-11-01
5.95,"NZ",2004-12-01
5.99,"NZ",2005-01-01
5.95,"NZ",2005-02-01
6.16,"NZ",2005-03-01
5.99,"NZ",2005-04-01
5.81,"NZ",2005-05-01
5.71,"NZ",2005-06-01
5.75,"NZ",2005-07-01
5.77,"NZ",2005-08-01
5.71,"NZ",2005-09-01
5.88,"NZ",2005-10-01
5.95,"NZ",2005-11-01
5.83,"NZ",2005-12-01
5.72,"NZ",2006-01-01
5.7,"NZ",2006-02-01
5.72,"NZ",2006-03-01
5.74,"NZ",2006-04-01
5.81,"NZ",2006-05-01
5.84,"NZ",2006-06-01
5.88,"NZ",2006-07-01
5.84,"NZ",2006-08-01
5.8,"NZ",2006-09-01
5.84,"NZ",2006-10-01
5.71,"NZ",2006-11-01
5.77,"NZ",2006-12-01
5.93,"NZ",2007-01-01
5.94,"NZ",2007-02-01
5.87,"NZ",2007-03-01
6.06,"NZ",2007-04-01
6.17,"NZ",2007-05-01
6.72,"NZ",2007-06-01
6.77,"NZ",2007-07-01
6.4,"NZ",2007-08-01
6.16,"NZ",2007-09-01
6.37,"NZ",2007-10-01
6.39,"NZ",2007-11-01
6.4,"NZ",2007-12-01
6.28,"NZ",2008-01-01
6.4,"NZ",2008-02-01
6.36,"NZ",2008-03-01
6.48,"NZ",2008-04-01
6.43,"NZ",2008-05-01
6.42,"NZ",2008-06-01
6.18,"NZ",2008-07-01
6.13,"NZ",2008-08-01
5.82,"NZ",2008-09-01
5.86,"NZ",2008-10-01
5.73,"NZ",2008-11-01
4.88,"NZ",2008-12-01
4.49,"NZ",2009-01-01
4.53,"NZ",2009-02-01
4.77,"NZ",2009-03-01
5.24,"NZ",2009-04-01
5.59,"NZ",2009-05-01
5.97,"NZ",2009-06-01
5.75,"NZ",2009-07-01
5.82,"NZ",2009-08-01
5.63,"NZ",2009-09-01
5.66,"NZ",2009-10-01
6.01,"NZ",2009-11-01
6.02,"NZ",2009-12-01
6,"NZ",2010-01-01
5.86,"NZ",2010-02-01
5.86,"NZ",2010-03-01
5.96,"NZ",2010-04-01
5.73,"NZ",2010-05-01
5.51,"NZ",2010-06-01
5.4,"NZ",2010-07-01
5.24,"NZ",2010-08-01
5.28,"NZ",2010-09-01
5.09,"NZ",2010-10-01
5.49,"NZ",2010-11-01
5.82,"NZ",2010-12-01
5.61,"NZ",2011-01-01
5.56,"NZ",2011-02-01
5.58,"NZ",2011-03-01
5.7,"NZ",2011-04-01
5.23,"NZ",2011-05-01
5.04,"NZ",2011-06-01
5.07,"NZ",2011-07-01
4.55,"NZ",2011-08-01
4.41,"NZ",2011-09-01
4.54,"NZ",2011-10-01
4.14,"NZ",2011-11-01
3.91,"NZ",2011-12-01
3.86,"NZ",2012-01-01
3.98,"NZ",2012-02-01
4.17,"NZ",2012-03-01
3.98,"NZ",2012-04-01
3.66,"NZ",2012-05-01
3.4,"NZ",2012-06-01
3.4,"NZ",2012-07-01
3.66,"NZ",2012-08-01
3.57,"NZ",2012-09-01
3.51,"NZ",2012-10-01
3.47,"NZ",2012-11-01
3.56,"NZ",2012-12-01
3.55,"NZ",2013-01-01
3.81,"NZ",2013-02-01
3.72,"NZ",2013-03-01
3.33,"NZ",2013-04-01
3.37,"NZ",2013-05-01
3.83,"NZ",2013-06-01
4.23,"NZ",2013-07-01
4.47,"NZ",2013-08-01
4.7,"NZ",2013-09-01
4.65,"NZ",2013-10-01
4.7,"NZ",2013-11-01
4.76,"NZ",2013-12-01
4.64,"NZ",2014-01-01
4.57,"NZ",2014-02-01
4.58,"NZ",2014-03-01
4.55,"NZ",2014-04-01
4.29,"NZ",2014-05-01
4.42,"NZ",2014-06-01
4.37,"NZ",2014-07-01
4.2,"NZ",2014-08-01
4.19,"NZ",2014-09-01
4.04,"NZ",2014-10-01
4.03,"NZ",2014-11-01
3.77,"NZ",2014-12-01
3.42,"NZ",2015-01-01
3.26,"NZ",2015-02-01
3.3,"NZ",2015-03-01
12.5,"NO",1985-01-01
12.74,"NO",1985-02-01
12.81,"NO",1985-03-01
12.87,"NO",1985-04-01
12.87,"NO",1985-05-01
12.92,"NO",1985-06-01
13.01,"NO",1985-07-01
13,"NO",1985-08-01
12.99,"NO",1985-09-01
12.97,"NO",1985-10-01
13,"NO",1985-11-01
13.26,"NO",1985-12-01
13.49,"NO",1986-01-01
13.48,"NO",1986-02-01
13.37,"NO",1986-03-01
13.05,"NO",1986-04-01
13.02,"NO",1986-05-01
13.27,"NO",1986-06-01
13.35,"NO",1986-07-01
13.35,"NO",1986-08-01
13.21,"NO",1986-09-01
13.12,"NO",1986-10-01
13.25,"NO",1986-11-01
13.63,"NO",1986-12-01
13.55,"NO",1987-01-01
13.41,"NO",1987-02-01
13.4,"NO",1987-03-01
13.38,"NO",1987-04-01
13.43,"NO",1987-05-01
13.46,"NO",1987-06-01
13.43,"NO",1987-07-01
13.27,"NO",1987-08-01
12.77,"NO",1987-09-01
12.95,"NO",1987-10-01
13.27,"NO",1987-11-01
13.34,"NO",1987-12-01
13.38,"NO",1988-01-01
13.33,"NO",1988-02-01
13.25,"NO",1988-03-01
13.18,"NO",1988-04-01
13.06,"NO",1988-05-01
12.81,"NO",1988-06-01
12.75,"NO",1988-07-01
12.85,"NO",1988-08-01
12.9,"NO",1988-09-01
12.78,"NO",1988-10-01
12.49,"NO",1988-11-01
11.97,"NO",1988-12-01
11.33,"NO",1989-01-01
10.77,"NO",1989-02-01
10.79,"NO",1989-03-01
10.78,"NO",1989-04-01
10.59,"NO",1989-05-01
